a. Contributor unique ID,b. Preferred name,FIRST NAME,LAST NAME,c. Variant name,ccc. Source of Name,c1. Variant name 2,cc1. Language of name,ccc1. Source of name 2,d. Nationality,e. Birth date,e. Birth date,f. Death date,f. Death date,g. Role,g1. Role,h. Display Biography,i. Sex,j. Source,j1. Source,jj1. Source,j3. Source 2,jj2. Source 2 “page”,k. Contributor,o. Culture,p. Related Person Name (SPOUSE),p1. Related Person Name (MOTHER),p2. Related Person Name (FATHER)
,"LASTNAME,FIRSTNAME",,,FULL NAME,,,,,,,YEAR,,YEAR,,,"FORMAT (Nationality, role, birth date-hyphen-death date)",GENDER,,,,,Wikidata QID (format http://www.wikidata.org/entity/Q113388358),,,,,
OAINDOD624,"Sahu,Sivaram ",Sivaram ,Sahu,Sivaram Sahu,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସାହୁ,ଶିବରାମ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388429,O Foundation,Odia people,,,
OAINDOD625,"Sahu,Surendra ",Surendra ,Sahu,Surendra Sahu,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସାହୁ,ସୁରେନ୍ଦ୍ର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388505,O Foundation,Odia people,,,
OAINDOD626,"Sahu,Trinatha ",Trinatha ,Sahu,Trinatha Sahu,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସାହୁ,ତ୍ରିନାଥ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388537,O Foundation,Odia people,,,
OAINDOD627,"Samal,Arun Tanay",Arun Tanay,Samal,Arun Tanay Samal,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସାମଲ,ଅରୁଣ ତନୟ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387772,O Foundation,Odia people,,,
OAINDOD628,"Samal,Chandan Kumar",Chandan Kumar,Samal,Chandan Kumar Samal,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସାମଲ,ଚନ୍ଦନ କୁମାର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,graphic artist,,Indian contemporary graphic artist,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387859,O Foundation,Odia people,,,
OAINDOD629,"Samal,Deepak Kumar",Deepak Kumar,Samal,Deepak Kumar Samal,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସାମଲ,ଦୀପକ କୁମାର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387893,O Foundation,Odia people,,,
OAINDOD630,"Samal,Kalandi ",Kalandi ,Samal,Kalandi Samal,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସାମଲ,କାଳିନ୍ଦୀ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388005,O Foundation,Odia people,,,
OAINDOD631,"Samal,Parameswar ",Parameswar ,Samal,Parameswar Samal,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସାମଲ,ପରମେଶ୍ୱର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388169,O Foundation,Odia people,,,
OAINDOD632,"Samal,Sarmistha Priyadarsini",Sarmistha Priyadarsini,Samal,Sarmistha Priyadarsini Samal,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସାମଲ,ଶର୍ମିଷ୍ଠା ପ୍ରିୟଦର୍ଶିନୀ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,female,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388384,O Foundation,Odia people,,,
OAINDOD633,"Samantaray,Mamata ",Mamata ,Samantaray,Mamata Samantaray,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସାମନ୍ତରାୟ,ମମତା",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,female,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388064,O Foundation,Odia people,,,
OAINDOD634,"Samantaray,Manaswini ",Manaswini ,Samantaray,Manaswini Samantaray,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସାମନ୍ତରାୟ,ମନସ୍ୱିନୀ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,female,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388073,O Foundation,Odia people,,,
OAINDOD635,"Samantaray,Ramakanta ",Ramakanta ,Samantaray,Ramakanta Samantaray,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସାମନ୍ତରାୟ,ରମାକାନ୍ତ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,cover artist,,Indian contemporary cover artist,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q107107413,O Foundation,Odia people,,,
OAINDOD636,"Samantaray,Ramakanta ",Ramakanta ,Samantaray,Ramakanta Samantaray,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସାମନ୍ତରାୟ,ରମାକାନ୍ତ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q107107413,O Foundation,Odia people,,,
OAINDOD637,"Samantaray,Tapaswini ",Tapaswini ,Samantaray,Tapaswini Samantaray,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସାମନ୍ତରାୟ,ତପସ୍ୱିନୀ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,female,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388529,O Foundation,Odia people,,,
OAINDOD638,"Sarangi,Braja Narayana",Braja Narayana,Sarangi,Braja Narayana Sarangi,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ଷଡ଼ଙ୍ଗୀ,ବ୍ରଜ ନାରାୟଣ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387853,O Foundation,Odia people,,,
OAINDOD639,"Satapathy,Aswini Kumar",Aswini Kumar,Satapathy,Aswini Kumar Satapathy,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ଶତପଥୀ,ଅଶ୍ୱିନୀ କୁମାର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387787,O Foundation,Odia people,,,
OAINDOD640,"Satapathy,Pabitra Mohan",Pabitra Mohan,Satapathy,Pabitra Mohan Satapathy,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ଶତପଥୀ,ପବିତ୍ର ମୋହନ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,graphic artist,,Indian contemporary graphic artist,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388158,O Foundation,Odia people,,,
OAINDOD641,"Satapathy,Sanjeeb Kumar",Sanjeeb Kumar,Satapathy,Sanjeeb Kumar Satapathy,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ଶତପଥୀ,ସଞ୍ଜୀବ କୁମାର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388359,O Foundation,Odia people,,,
OAINDOD642,"Satpathy,Satyabati ",Satyabati ,Satpathy,Satyabati Satpathy,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ଶତପଥୀ,ସତ୍ୟବତୀ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,female,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388399,O Foundation,Odia people,,,
OAINDOD643,"Sendha,Ashok Kumar",Ashok Kumar,Sendha,Ashok Kumar Sendha,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସେଣ୍ଢ,ଅଶୋକ କୁମାର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387778,O Foundation,Odia people,,,
OAINDOD644,"Sendha,Biraja Sankar",Biraja Sankar,Sendha,Biraja Sankar Sendha,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସେଣ୍ଢ,ବିରଜା ଶଙ୍କର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387839,O Foundation,Odia people,,,
OAINDOD645,"Sendha,Suchismita ",Suchismita ,Sendha,Suchismita Sendha,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସେଣ୍ଢ,ସୁଚିସ୍ମିତା",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,female,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388481,O Foundation,Odia people,,,
OAINDOD646,"Seth,Prakash Chandra",Prakash Chandra,Seth,Prakash Chandra Seth,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସେଠ,ପ୍ରକାଶ ଚନ୍ଦ୍ର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388189,O Foundation,Odia people,,,
OAINDOD647,"Sethi,Bipin ",Bipin ,Sethi,Bipin Sethi,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସେଠୀ,ବିପିନ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387837,O Foundation,Odia people,,,
OAINDOD648,"Sethi,Chandrasekhar ",Chandrasekhar ,Sethi,Chandrasekhar Sethi,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସେଠୀ,ଚନ୍ଦ୍ରଶେଖର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387866,O Foundation,Odia people,,,
OAINDOD649,"Sethi,Surendra Kumar",Surendra Kumar,Sethi,Surendra Kumar Sethi,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସେଠୀ,ସୁରେନ୍ଦ୍ର କୁମାର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388504,O Foundation,Odia people,,,
OAINDOD650,"Sethy,Ajaya Kumar",Ajaya Kumar,Sethy,Ajaya Kumar Sethy,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସେଠୀ,ଅଜୟ କୁମାର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387739,O Foundation,Odia people,,,
OAINDOD651,"Sethy,Madhusudhan ",Madhusudhan ,Sethy,Madhusudhan Sethy,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସେଠୀ,ମଧୁସୁଦନ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388055,O Foundation,Odia people,,,
OAINDOD652,"Sethy,Padmanav ",Padmanav ,Sethy,Padmanav Sethy,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସେଠୀ,ପଦ୍ମନାଭ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388161,O Foundation,Odia people,,,
OAINDOD653,"Sharma,Ramu ",Ramu ,Sharma,Ramu Sharma,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ଶର୍ମା,ରାମୁ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388293,O Foundation,Odia people,,,
OAINDOD654,"Sing,Sunaram ",Sunaram ,Sing,Sunaram Sing,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସିଂ,ସୁନାରାମ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388497,O Foundation,,,,
OAINDOD655,"Singh,Pratap ",Pratap ,Singh,Pratap Singh,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସିଂହ,ପ୍ରତାପ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388214,O Foundation,Odia people,,,
OAINDOD656,"Singha,Niharika ",Niharika ,Singha,Niharika Singha,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସିଂହା,ନୀହାରିକା",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,female,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388135,O Foundation,Odia people,,,
OAINDOD657,"Singhsamanta,Susanta Kumar",Susanta Kumar,Singhsamanta,Susanta Kumar Singhsamanta,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସିଂହସାମନ୍ତ,ସୁଶାନ୍ତ କୁମାର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388510,O Foundation,Odia people,,,
OAINDOD658,"Sirin,Sabnam ",Sabnam ,Sirin,Sabnam Sirin,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସିରିନ,ସବନମ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,female,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388317,O Foundation,Odia Muslim people,,,
OAINDOD659,"Soor,Bhupati Bhusan",Bhupati Bhusan,Soor,Bhupati Bhusan Soor,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସୁର,ଭୂପତି ଭୂଷଣ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,graphic artist,,Indian contemporary graphic artist,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387806,O Foundation,Odia people,,,
OAINDOD660,"Sundarray,Subhasis ",Subhasis ,Sundarray,Subhasis Sundarray,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସୁନ୍ଦରରାୟ,ଶୁଭାଶିଷ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388465,O Foundation,Odia people,,,
OAINDOD661,"Supakar,Jadunath ",Jadunath ,Supakar,Jadunath Supakar,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସୂପକାର,ଯଦୁନାଥ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,1931-01-01,1931,,,painter,,"Indian painter, born 1931",male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q20685700,O Foundation,Odia people,,,
OAINDOD662,"Supkar,Rohit ",Rohit ,Supkar,Rohit Supkar,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସୁପକାର,ରୋହିତ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388305,O Foundation,Odia people,,,
OAINDOD663,"Sur,Bhupati Bhusan",Bhupati Bhusan,Sur,Bhupati Bhusan Sur,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସୁର,ଭୂପତି ଭୂଷଣ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387807,O Foundation,Odia people,,,
OAINDOD664,"Sur,Mina Rani",Mina Rani,Sur,Mina Rani Sur,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସୁର,ମୀନାରାଣୀ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,female,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388099,O Foundation,Odia people,,,
OAINDOD665,"Sur,Panchanan ",Panchanan ,Sur,Panchanan Sur,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସୁର,ପଞ୍ଚାନନ",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388165,O Foundation,Odia people,,,
OAINDOD666,"Sutar,Gadadhar ",Gadadhar ,Sutar,Gadadhar Sutar,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସୁତାର,ଗଦାଧର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113387921,O Foundation,Odia people,,,
OAINDOD667,"Sutar,Prassana Kumar",Prassana Kumar,Sutar,Prassana Kumar Sutar,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation","ସୁତାର,ପ୍ରସନ୍ନ କୁମାର",Odia,"Artists Directory, Odisha Lalit Kala Akademi; O Foundation",Indian,,,,,painter,,Indian contemporary painter,male,Rakesh Ratan Nath et al.,"Artists Directory, Odisha Lalit Kala Akademi",http://odishalalitkalaakademi.org/Pages/artistsDirectory/,Wikidata,Q113388207,O Foundation,Odia people,,,
